@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R2-24,31-37,39-49'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute readability numeric
@attribute pureMSA numeric
@attribute pureEGY numeric
@attribute pureGLF numeric
@attribute pureLAV numeric
@attribute pureNOR numeric
@attribute Conjunctions numeric
@attribute typeTokenRatio numeric

@data
NOR,113.840679,0,0,0,0,4,2,0.904762
NOR,108.083195,0,0,0,0,5,2,0.952381
NOR,119.598163,0,0,0,1,3,2,1
NOR,97.719723,1,0,0,0,6,2,0.904762
NOR,94.265232,1,0,0,0,4,2,0.857143
NOR,87.356251,0,0,1,0,2,1,0.952381
NOR,91.962239,0,0,0,0,12,2,0.857143
NOR,109.234692,0,0,0,0,8,3,0.904762
NOR,114.992176,1,2,1,0,3,3,0.904762
NOR,117.29517,3,2,1,0,3,3,0.904762
NOR,104.628704,0,0,0,1,2,1,0.952381
NOR,91.962239,4,1,1,1,4,2,0.952381
NOR,110.386188,0,0,1,0,4,3,0.952381
NOR,117.29517,0,0,1,0,4,4,0.857143
NOR,110.386188,2,1,1,0,3,3,0.857143
NOR,98.87122,2,1,0,0,4,4,0.809524
NOR,98.87122,1,1,0,1,8,3,0.904762
NOR,95.416729,1,1,0,1,8,3,0.904762
NOR,94.265232,0,1,0,0,2,2,0.952381
NOR,87.150043,0,0,1,2,2,1,1
NOR,98.87122,3,2,0,0,2,5,0.809524
NOR,85.053258,2,1,0,0,7,0,0.857143
NOR,75.841283,1,0,1,0,1,0,1
NOR,93.113736,4,2,0,0,0,5,0.809524
NOR,70.083798,4,2,0,0,1,5,0.809524
NOR,79.295773,2,1,0,0,1,5,0.857143
NOR,80.44727,0,0,0,0,2,1,0.904762
NOR,111.573913,2,0,0,1,1,2,0.9
NOR,116.681447,2,0,0,1,1,2,0.941176
NOR,103.349124,0,1,0,0,2,2,0.866667
NOR,103.879511,0,1,0,0,2,3,0.823529
NOR,109.234692,1,1,2,0,1,3,0.904762
NOR,111.537685,1,1,2,0,1,3,0.904762
NOR,62.02332,0,0,0,1,7,0,0.904762
NOR,104.628704,2,1,3,0,2,3,0.857143
NOR,106.931698,1,1,1,1,1,2,0.904762
NOR,97.719723,1,2,1,1,0,1,0.857143
NOR,78.144276,2,1,3,0,0,2,0.857143
NOR,89.659245,3,1,2,0,0,2,0.809524
NOR,100.022717,5,0,0,3,0,1,0.904762
NOR,86.204754,2,0,1,0,3,2,0.857143
NOR,89.659245,2,0,1,0,3,2,0.904762
NOR,110.386188,0,0,0,0,4,2,0.857143
NOR,105.780201,0,0,0,0,3,3,0.809524
NOR,96.568226,1,0,0,0,13,0,0.809524
NOR,108.083195,0,0,0,0,1,3,0.761905
NOR,102.32571,0,1,0,1,4,3,0.857143
NOR,100.420917,2,1,0,1,6,2,0.952381
NOR,113.840679,0,0,0,2,4,1,0.952381
NOR,108.288449,0,0,0,0,3,1,1
NOR,97.719723,0,0,0,0,8,1,1
NOR,116.143673,1,0,0,0,7,2,0.952381
NOR,95.416729,0,0,1,1,6,2,0.904762
NOR,108.083195,0,0,1,2,2,3,0.904762
NOR,98.87122,0,0,1,1,3,2,0.952381
NOR,89.659245,1,0,1,0,15,0,0.809524
NOR,101.174214,0,1,2,3,6,3,0.857143
NOR,85.053258,0,1,1,3,5,4,0.857143
NOR,80.44727,1,2,0,1,1,4,0.809524
NOR,82.750264,1,2,0,1,4,2,0.857143
NOR,95.416729,2,0,1,0,6,3,0.904762
NOR,91.962239,2,0,1,0,4,3,0.952381
NOR,111.537685,0,0,1,0,4,1,0.952381
NOR,101.737029,0,1,2,1,0,1,1
NOR,72.386792,2,0,0,0,5,1,0.904762
NOR,101.174214,3,0,0,1,2,3,0.952381
NOR,65.477811,0,1,0,0,10,0,0.952381
NOR,90.810742,2,1,1,0,0,2,1
NOR,95.416729,6,0,1,1,0,5,0.714286
NOR,83.901761,2,0,1,1,1,5,0.904762
NOR,82.750264,2,0,1,1,1,3,0.952381
NOR,112.689182,3,0,1,0,0,3,0.904762
NOR,96.568226,3,3,0,1,0,2,0.904762
NOR,110.386188,4,2,0,1,0,2,0.904762
NOR,118.446666,0,0,0,0,0,3,0.857143
NOR,126.507145,0,0,0,0,0,5,0.714286
NOR,124.204151,0,0,1,0,0,5,0.809524
NOR,67.780805,0,0,0,0,9,0,0.857143
NOR,96.568226,0,0,1,0,1,3,0.904762
NOR,122.455558,0,0,0,0,10,3,0.85
NOR,105.780201,1,0,0,0,10,5,0.761905
NOR,114.992176,1,0,0,0,12,5,0.809524
NOR,110.386188,1,0,0,0,11,4,0.857143
NOR,105.780201,1,0,0,0,10,5,0.809524
NOR,102.32571,1,0,0,0,8,2,0.952381
NOR,110.386188,1,0,1,0,5,2,0.952381
NOR,104.628704,1,1,2,0,4,2,0.952381
NOR,89.659245,2,1,1,0,4,1,0.952381
NOR,81.598767,0,0,0,1,9,0,1
NOR,82.750264,0,1,1,0,9,1,0.952381
NOR,89.659245,1,0,1,0,9,1,0.952381
NOR,71.235295,4,0,1,0,10,1,0.904762
NOR,103.477207,4,1,0,0,7,2,0.952381
NOR,103.477207,1,1,0,2,5,2,1
NOR,71.235295,4,0,1,0,10,1,0.904762
NOR,103.477207,4,1,0,0,7,2,0.952381
NOR,93.113736,0,2,0,0,3,3,0.904762
NOR,74.689786,0,2,0,0,1,2,0.904762
NOR,104.319483,0,0,0,1,1,2,0.9
NOR,76.510834,0,1,0,0,7,0,1
NOR,100.022717,1,0,0,0,1,2,0.952381
NOR,112.689182,1,0,0,0,1,3,0.952381
NOR,111.537685,0,0,0,0,1,2,0.904762
NOR,105.780201,0,0,2,0,5,3,0.857143
NOR,104.628704,0,0,2,0,5,4,0.809524
NOR,108.083195,0,0,0,0,5,4,0.761905
NOR,129.961635,1,0,0,0,8,4,0.761905
NOR,100.022717,1,0,0,0,7,2,0.809524
NOR,97.719723,2,0,0,0,4,3,0.904762
NOR,101.174214,2,0,0,0,2,3,0.904762
NOR,71.235295,1,2,0,0,7,1,0.952381
NOR,113.840679,2,0,0,0,1,4,0.857143
NOR,114.992176,0,0,0,1,2,3,0.904762
NOR,113.840679,0,0,0,1,2,3,0.904762
NOR,95.416729,2,1,0,2,1,3,0.952381
NOR,72.386792,5,1,0,1,3,1,0.952381
NOR,90.810742,3,1,2,1,5,1,1
NOR,93.113736,5,2,0,1,3,4,0.952381
NOR,94.265232,4,2,0,1,3,4,0.904762
NOR,82.750264,4,1,0,0,7,2,0.952381
NOR,94.590485,2,0,1,2,3,1,1
NOR,74.689786,0,2,0,0,4,1,0.857143
NOR,101.174214,5,0,0,0,3,2,0.761905
NOR,93.113736,3,0,0,0,0,2,0.809524
NOR,73.538289,0,0,1,1,4,1,0.952381
NOR,82.750264,1,2,0,0,6,2,0.857143
NOR,102.32571,2,1,0,0,5,2,0.952381
NOR,80.44727,1,0,1,0,4,4,0.904762
NOR,89.659245,1,0,1,1,4,4,0.904762
NOR,87.356251,1,0,1,1,2,4,0.857143
NOR,103.477207,0,1,2,1,4,2,0.904762
NOR,97.719723,0,1,2,1,4,2,0.952381
NOR,80.138049,2,0,0,0,9,0,0.8
NOR,70.083798,2,0,0,0,8,0,0.952381
NOR,68.932302,3,2,1,0,4,1,0.952381
NOR,103.477207,4,0,1,0,8,4,0.857143
NOR,113.840679,4,0,1,0,11,5,0.857143
NOR,109.234692,3,0,1,0,10,5,0.857143
NOR,114.992176,1,0,1,0,9,4,0.904762
NOR,97.719723,0,0,1,0,3,2,0.952381
NOR,94.265232,2,0,0,0,0,2,0.952381
NOR,73.538289,2,0,0,0,6,3,0.952381
NOR,101.325456,0,0,1,0,6,1,0.894737
NOR,108.083195,0,0,1,1,9,2,0.952381
NOR,85.616073,1,0,0,0,4,0,0.933333
NOR,110.364841,0,0,1,1,8,2,0.95
NOR,84.780264,0,1,0,0,7,1,0.789474
NOR,80.44727,0,1,0,0,11,2,0.761905
NOR,104.628704,0,0,0,1,5,3,1
NOR,116.143673,0,0,0,0,6,2,1
NOR,91.077576,0,0,0,0,0,3,0.823529
NOR,88.48209,1,2,0,0,1,1,1
NOR,80.44727,0,1,0,0,6,2,1
NOR,98.49149,0,0,0,0,2,1,1
NOR,101.91622,2,2,0,0,4,1,1
NOR,122.371196,3,1,1,1,0,2,0.941176
NOR,91.962239,7,1,1,0,7,3,0.619048
NOR,90.810742,8,0,1,0,4,4,0.52381
NOR,114.992176,7,0,0,0,6,7,0.428571
NOR,128.810138,4,0,0,0,8,6,0.619048
NOR,127.658641,3,0,0,0,9,5,0.714286
NOR,126.507145,3,0,0,0,8,5,0.714286
NOR,127.658641,3,0,0,0,7,6,0.666667
NOR,116.143673,0,0,0,0,9,2,0.904762
NOR,98.87122,0,0,0,0,14,3,0.857143
NOR,95.416729,0,0,0,1,13,3,0.857143
NOR,109.976698,2,2,0,2,3,0,1
NOR,106.931698,0,0,0,1,15,4,0.857143
NOR,102.32571,0,0,0,1,13,2,0.952381
NOR,104.628704,0,0,1,0,9,2,0.952381
NOR,101.174214,0,0,0,0,13,2,0.952381
NOR,104.628704,0,0,0,0,14,2,0.952381
NOR,117.29517,1,0,1,0,6,3,0.904762
NOR,125.355648,1,0,1,0,5,3,0.904762
NOR,123.052654,1,0,1,0,3,3,0.857143
NOR,98.87122,0,2,0,0,3,4,0.857143
NOR,104.628704,0,2,0,0,2,5,0.809524
NOR,91.962239,1,2,1,0,1,1,0.952381
NOR,105.780201,0,2,0,0,2,6,0.809524
NOR,106.931698,0,2,0,0,3,6,0.761905
NOR,109.234692,0,0,0,0,2,5,0.809524
NOR,96.568226,0,0,0,0,4,1,1
NOR,90.810742,1,0,2,0,6,2,0.904762
NOR,98.87122,1,1,1,0,2,3,0.857143
NOR,119.598163,0,2,0,1,0,4,0.761905
NOR,117.29517,0,2,0,1,0,4,0.714286
NOR,118.446666,0,1,0,1,0,5,0.714286
NOR,109.234692,1,1,0,1,0,4,0.809524
NOR,103.477207,2,3,1,0,1,0,0.952381
NOR,102.32571,1,0,0,0,0,3,0.857143
NOR,88.507748,0,1,0,0,2,2,0.857143
NOR,97.719723,0,1,0,0,2,2,0.904762
NOR,103.891036,1,1,0,0,0,1,1
NOR,48.401377,2,0,2,0,3,2,0.785714
NOR,67.780805,2,1,2,0,4,4,0.761905
NOR,72.386792,2,1,2,0,3,3,0.809524
NOR,90.810742,2,1,0,0,6,3,0.904762
NOR,70.083798,2,0,3,1,8,2,0.904762
NOR,105.400471,0,0,2,0,1,2,0.857143
NOR,60.621151,1,0,0,1,7,1,1
NOR,105.780201,0,0,2,0,5,3,0.857143
NOR,104.628704,0,0,2,0,5,4,0.809524
NOR,108.083195,0,0,0,0,5,4,0.761905
NOR,129.961635,1,0,0,0,8,4,0.761905
NOR,100.022717,1,0,0,0,7,2,0.809524
NOR,97.065053,2,0,0,0,4,3,0.9
NOR,105.301949,2,0,0,0,2,3,0.882353
NOR,120.632029,2,0,0,0,1,3,0.846154
NOR,87.150043,1,0,1,1,1,2,0.923077
NOR,87.825264,1,0,1,1,1,2,0.875
NOR,96.767325,0,0,1,0,7,0,1
NOR,120.74966,0,0,0,0,10,3,0.857143
NOR,105.780201,1,0,0,0,10,5,0.761905
NOR,114.992176,1,0,0,0,12,5,0.809524
NOR,110.386188,1,0,0,0,11,4,0.857143
NOR,105.780201,1,0,0,0,10,5,0.809524
NOR,102.32571,1,0,0,0,8,2,0.952381
NOR,110.386188,1,0,1,0,5,2,0.952381
NOR,126.127415,0,0,1,0,3,2,0.928571
NOR,106.931698,0,1,0,0,1,3,0.952381
NOR,98.87122,0,1,0,0,1,4,0.904762
NOR,98.87122,2,0,1,1,6,0,0.952381
NOR,114.992176,1,1,0,0,0,3,0.904762
NOR,114.992176,2,0,2,0,0,3,0.904762
NOR,119.598163,2,0,3,0,0,3,0.904762
NOR,124.204151,2,0,1,0,2,3,0.952381
NOR,117.29517,2,0,0,0,4,3,0.809524
NOR,106.931698,1,1,0,0,4,3,0.857143
NOR,96.568226,1,3,1,0,6,3,0.904762
NOR,101.174214,0,3,1,0,5,2,0.952381
NOR,87.228168,1,0,1,0,1,3,0.933333
NOR,85.839905,1,0,1,0,1,3,0.916667
NOR,83.901761,1,0,1,0,9,1,0.904762
NOR,145.26361,0,0,0,1,7,4,0.8
NOR,127.658641,0,0,0,1,9,4,0.857143
NOR,86.204754,0,0,0,0,7,2,0.952381
NOR,89.659245,0,0,0,0,6,3,0.904762
NOR,106.931698,0,0,0,0,8,3,0.904762
NOR,112.689182,0,1,0,0,9,2,0.952381
NOR,115.051698,0,0,0,1,0,1,1
NOR,106.931698,1,1,1,0,5,2,0.952381
NOR,106.931698,0,1,2,0,4,3,0.857143
NOR,105.780201,1,0,4,0,2,2,0.857143
NOR,78.144276,1,0,1,1,4,0,0.904762
NOR,85.053258,1,0,1,1,6,1,0.904762
NOR,86.204754,0,1,1,0,11,2,0.952381
NOR,90.810742,0,1,1,0,12,2,0.904762
NOR,80.44727,0,0,1,1,9,3,0.857143
NOR,85.053258,0,0,0,1,4,5,0.952381
NOR,59.720327,2,0,1,0,14,1,1
NOR,91.962239,1,0,2,0,13,3,0.809524
NOR,88.507748,1,0,2,0,12,4,0.761905
NOR,111.537685,0,1,2,0,8,4,0.761905
NOR,113.840679,0,1,3,1,7,3,0.809524
NOR,114.992176,0,0,4,1,10,2,0.904762
NOR,85.053258,1,0,1,2,7,0,0.904762
NOR,108.083195,1,1,4,0,9,2,0.952381
NOR,104.628704,0,1,0,0,5,1,1
NOR,110.386188,0,1,0,0,7,2,0.904762
NOR,115.201128,0,0,0,0,10,3,0.9
NOR,112.782985,0,0,0,0,8,3,0.95
NOR,97.930622,1,0,1,1,0,1,1
NOR,97.719723,0,0,0,0,7,2,0.857143
NOR,96.568226,0,0,0,0,4,2,0.904762
NOR,97.719723,0,0,1,0,2,1,0.952381
NOR,87.356251,0,0,1,0,4,2,0.952381
NOR,48.205358,4,0,0,0,9,0,1
NOR,96.568226,0,0,1,0,4,3,0.952381
NOR,104.628704,0,1,0,0,6,1,1
NOR,110.386188,0,1,0,0,7,2,0.904762
NOR,115.201128,0,0,0,0,10,3,0.9
NOR,115.201128,0,0,0,0,8,3,0.95
NOR,94.265232,0,2,1,0,10,3,0.952381
NOR,98.274124,2,3,1,0,6,3,0.95
NOR,87.356251,4,0,1,0,2,2,0.904762
NOR,71.235295,3,0,1,0,2,2,0.904762
NOR,65.477811,0,1,1,0,4,2,0.952381
NOR,106.931698,2,0,0,1,9,0,0.952381
NOR,70.083798,0,1,0,0,4,2,0.952381
NOR,87.356251,1,0,1,0,5,1,1
NOR,88.507748,3,0,1,1,2,3,0.952381
NOR,108.083195,1,0,1,1,1,5,0.857143
NOR,111.537685,0,0,1,1,2,5,0.857143
NOR,112.689182,0,0,1,1,2,5,0.809524
NOR,96.568226,3,0,1,0,2,4,0.809524
NOR,93.113736,4,0,1,0,2,3,0.857143
NOR,83.901761,0,0,3,2,0,1,1
NOR,71.235295,4,0,1,0,10,1,0.904762
NOR,110.386188,2,1,1,1,7,0,0.857143
NOR,103.477207,4,1,0,0,7,2,0.952381
NOR,109.234692,0,1,0,0,7,2,0.952381
NOR,83.901761,0,0,3,2,0,1,1
NOR,111.537685,2,1,0,1,4,2,1
NOR,73.538289,2,0,0,0,6,3,0.952381
NOR,93.855742,2,1,3,0,1,2,1
NOR,70.083798,2,0,1,1,9,1,1
NOR,103.110411,0,1,0,0,1,2,0.95
NOR,87.392479,0,1,0,1,0,3,0.9
NOR,98.87122,1,1,0,2,5,2,0.904762
NOR,74.689786,2,0,2,0,8,0,0.952381
NOR,89.659245,1,0,2,2,3,2,0.857143
NOR,91.962239,0,0,2,1,2,2,0.809524
NOR,119.598163,1,0,1,0,0,3,0.857143
NOR,105.780201,3,1,1,1,2,4,0.857143
NOR,81.598767,3,1,0,1,6,2,0.952381
NOR,82.750264,1,1,0,0,12,2,0.904762
NOR,106.931698,0,1,0,0,13,2,0.952381
NOR,116.143673,0,0,0,2,3,2,0.857143
NOR,105.780201,1,1,0,4,6,4,0.714286
NOR,102.32571,1,1,0,4,6,4,0.714286
NOR,73.538289,2,0,2,1,8,0,0.952381
NOR,93.113736,1,2,0,3,7,5,0.714286
NOR,83.901761,2,2,0,2,8,4,0.809524
NOR,72.386792,2,1,0,1,5,4,0.904762
NOR,72.386792,2,0,0,0,2,4,0.857143
NOR,91.962239,1,0,0,0,2,4,0.809524
NOR,98.87122,1,1,0,0,4,3,0.904762
NOR,100.022717,0,1,0,0,5,2,0.904762
NOR,87.356251,0,1,0,2,4,2,0.952381
NOR,74.689786,0,1,0,2,4,2,0.952381
NOR,68.932302,4,0,1,0,7,2,0.904762
NOR,51.659849,2,0,1,2,10,0,1
NOR,67.780805,3,0,0,0,9,2,0.952381
NOR,113.191588,1,0,0,0,6,2,1
NOR,79.295773,2,1,0,0,8,3,0.857143
NOR,73.538289,3,1,0,1,7,4,0.857143
NOR,66.629308,4,1,0,1,7,4,0.809524
NOR,88.507748,2,2,0,0,9,3,0.952381
NOR,83.291245,1,2,0,0,6,3,0.9375
NOR,113.840679,0,0,0,0,4,3,0.904762
NOR,104.628704,0,0,0,0,4,3,0.904762
NOR,82.750264,0,0,0,0,5,2,0.809524
NOR,72.386792,4,0,0,0,4,1,0.857143
NOR,75.841283,1,0,1,1,3,4,0.714286
NOR,79.295773,1,0,1,2,2,3,0.904762
NOR,115.029377,0,0,0,1,0,2,0.9375
NOR,113.191588,0,0,0,1,0,2,0.923077
NOR,96.568226,0,0,3,0,7,1,0.904762
NOR,90.810742,1,0,3,0,8,1,1
NOR,94.265232,0,2,0,1,5,2,0.952381
NOR,95.416729,0,1,0,1,5,2,0.904762
NOR,97.719723,0,0,0,1,1,2,0.952381
NOR,83.901761,2,1,0,1,3,1,0.904762
NOR,86.204754,2,0,0,0,4,1,0.857143
NOR,111.537685,2,1,1,0,10,1,1
NOR,86.204754,0,0,0,0,1,4,0.904762
NOR,87.356251,0,1,0,0,2,4,0.809524
NOR,93.113736,0,1,0,0,2,5,0.666667
NOR,96.568226,0,1,0,0,6,3,0.761905
NOR,121.901157,2,0,1,1,4,2,0.952381
NOR,127.658641,1,0,1,0,3,4,0.857143
NOR,102.32571,2,0,1,0,0,3,0.857143
NOR,101.174214,2,0,1,0,0,3,0.857143
NOR,94.265232,0,6,0,2,0,3,0.904762
NOR,112.689182,2,0,1,0,4,0,1
NOR,87.356251,0,0,0,0,3,1,0.857143
NOR,108.083195,0,4,0,1,0,3,0.857143
NOR,110.386188,0,4,0,1,0,3,0.857143
NOR,101.174214,2,1,0,0,1,2,0.904762
NOR,95.416729,3,0,0,0,1,3,1
NOR,94.265232,2,0,0,0,1,1,1
NOR,125.355648,1,0,0,0,0,9,0.619048
NOR,129.961635,0,0,0,0,0,9,0.619048
NOR,125.355648,0,0,0,0,0,9,0.619048
NOR,124.204151,0,0,1,0,0,9,0.619048
NOR,126.507145,0,0,1,0,0,9,0.619048
NOR,86.204754,1,0,2,1,6,1,0.952381
NOR,129.961635,0,0,1,1,0,9,0.619048
NOR,133.416126,1,0,1,1,1,9,0.619048
NOR,134.567623,1,0,1,1,1,9,0.619048
NOR,135.719119,1,0,1,1,1,10,0.619048
NOR,90.810742,2,1,2,1,3,3,0.857143
NOR,78.144276,1,1,1,1,3,3,0.904762
NOR,72.386792,1,0,0,1,6,2,0.904762
NOR,94.265232,0,0,0,1,5,3,0.904762
NOR,93.113736,0,0,1,1,3,2,0.952381
NOR,113.992056,0,0,2,0,5,2,0.95
NOR,104.628704,1,0,1,1,3,1,0.952381
NOR,119.563396,0,0,2,0,5,2,0.9375
NOR,99.229394,1,0,2,0,1,1,0.944444
NOR,98.87122,0,0,0,0,7,1,0.761905
NOR,109.234692,1,0,0,0,3,1,0.857143
NOR,94.265232,0,2,0,1,5,2,0.952381
NOR,95.416729,0,1,0,1,5,2,0.904762
NOR,97.719723,0,0,0,1,1,2,0.952381
NOR,83.901761,2,1,0,1,3,1,0.904762
NOR,111.537685,2,1,1,0,10,1,1
NOR,86.204754,0,0,0,0,1,4,0.904762
NOR,123.052654,0,0,0,0,2,4,0.857143
NOR,87.356251,0,1,0,0,2,4,0.809524
NOR,93.113736,0,1,0,0,2,5,0.666667
NOR,96.568226,0,1,0,0,6,3,0.761905
NOR,121.901157,2,0,1,1,4,2,0.952381
NOR,127.658641,1,0,1,0,3,4,0.857143
NOR,102.32571,2,0,1,0,0,3,0.857143
NOR,101.174214,2,0,1,0,0,3,0.857143
NOR,102.030926,0,4,0,1,0,1,1
NOR,90.810742,1,0,0,0,2,1,0.904762
NOR,73.538289,1,1,0,0,5,1,1
NOR,113.840679,1,0,0,0,1,2,0.809524
NOR,109.234692,5,1,0,0,0,2,0.761905
NOR,110.234405,4,1,0,0,0,2,0.789474
NOR,145.26361,0,0,0,1,7,4,0.8
NOR,127.658641,0,0,0,1,9,4,0.857143
NOR,86.204754,0,0,0,0,7,2,0.952381
NOR,89.659245,0,0,0,0,6,3,0.904762
NOR,106.931698,0,0,0,0,8,3,0.904762
NOR,112.689182,0,1,0,0,9,2,0.952381
NOR,114.992176,0,0,0,1,3,1,1
NOR,105.780201,3,0,0,2,1,2,1
NOR,70.083798,2,0,0,0,1,3,0.952381
NOR,84.780264,0,1,0,0,7,1,0.789474
NOR,80.44727,0,1,0,0,11,2,0.761905
NOR,104.628704,0,0,0,1,5,3,1
NOR,116.143673,0,0,0,0,6,2,1
NOR,78.144276,3,0,0,1,5,2,0.857143
NOR,96.568226,1,1,0,2,0,3,0.714286
NOR,120.74966,0,1,0,1,0,5,0.666667
NOR,125.355648,0,1,0,1,0,6,0.666667
NOR,132.264629,0,0,0,1,1,7,0.666667
NOR,136.870616,0,0,0,1,1,7,0.619048
NOR,95.416729,3,0,0,0,2,2,0.904762
NOR,133.416126,0,0,0,1,1,6,0.571429
NOR,127.658641,0,0,0,1,2,6,0.571429
NOR,126.507145,0,0,0,0,3,5,0.619048
NOR,126.507145,1,3,0,2,1,1,1
NOR,78.144276,3,0,0,1,5,2,0.857143
NOR,96.568226,1,1,0,2,0,3,0.714286
NOR,120.74966,0,1,0,1,0,5,0.666667
NOR,125.355648,0,1,0,1,0,6,0.666667
NOR,132.264629,0,0,0,1,1,7,0.666667
NOR,136.870616,0,0,0,1,1,7,0.619048
NOR,102.32571,2,2,1,0,1,2,0.904762
NOR,133.416126,0,0,0,1,1,6,0.571429
NOR,127.658641,0,0,0,1,2,6,0.571429
NOR,126.507145,0,0,0,0,3,5,0.619048
NOR,126.507145,1,3,0,2,1,1,1
NOR,98.87122,0,0,0,0,7,1,0.761905
NOR,109.234692,1,0,0,0,3,1,0.857143
NOR,130.142773,0,0,0,1,6,2,0.9375
NOR,121.246487,0,0,0,1,7,3,0.9
NOR,131.113132,0,0,0,2,8,2,0.952381
NOR,106.573316,0,1,0,0,4,1,1
NOR,87.356251,1,1,3,1,1,3,0.904762
NOR,119.563396,0,0,0,0,14,1,1
NOR,62.02332,1,1,0,0,3,1,0.857143
NOR,122.694272,0,1,1,0,2,1,0.933333
NOR,81.120515,1,0,1,0,7,2,0.941176
NOR,79.16769,1,0,1,0,7,2,0.933333
NOR,129.142654,0,0,0,1,9,2,0.866667
NOR,127.441067,0,0,0,1,11,2,0.888889
NOR,94.96192,2,0,1,0,2,1,0.947368
NOR,116.143673,0,0,0,0,0,1,0.904762
NOR,85.053258,0,0,1,0,3,2,0.952381
NOR,97.719723,0,0,0,0,4,2,1
NOR,103.477207,0,0,1,0,6,1,1
NOR,120.945679,0,2,0,0,3,3,0.928571
NOR,116.143673,0,3,0,0,5,5,0.904762
NOR,96.568226,2,0,0,0,9,0,1
NOR,109.234692,0,0,1,0,2,3,0.761905
NOR,136.188132,0,2,1,0,0,2,0.6875
NOR,136.217893,0,2,1,0,0,2,0.666667
NOR,93.900383,3,0,0,1,0,0,1
NOR,87.356251,1,1,0,0,6,4,0.904762
NOR,74.331403,1,0,0,1,2,1,1
NOR,87.356251,1,2,1,0,8,1,1
NOR,88.128019,1,1,0,1,0,0,1
NOR,83.901761,1,0,1,0,9,1,0.904762
NOR,85.053258,1,0,1,1,6,1,0.904762
NOR,101.174214,4,0,1,0,2,2,1
NOR,85.053258,1,0,1,2,7,0,0.904762
NOR,48.205358,4,0,0,0,9,0,1
NOR,106.931698,2,0,0,1,9,0,0.952381
NOR,110.386188,2,1,1,1,7,0,0.857143
NOR,74.689786,2,0,2,0,8,0,0.952381
NOR,73.538289,2,0,2,1,8,0,0.952381
NOR,51.659849,2,0,1,2,10,0,1
NOR,72.386792,4,0,0,0,4,1,0.857143
NOR,86.204754,2,0,0,0,4,1,0.857143
NOR,87.356251,0,0,0,0,3,1,0.857143
NOR,103.477207,3,0,1,0,7,1,1
NOR,86.204754,1,0,2,1,6,1,0.952381
NOR,104.628704,1,0,1,1,3,1,0.952381
NOR,122.371196,3,1,1,1,0,2,0.941176
NOR,87.356251,0,0,1,1,1,2,1
NOR,85.053258,1,0,1,0,8,1,1
NOR,98.87122,2,0,1,1,6,0,0.952381
NOR,62.02332,0,0,0,1,7,0,0.904762
NOR,96.568226,1,0,0,0,13,0,0.809524
NOR,89.659245,1,0,1,0,15,0,0.809524
NOR,65.477811,0,1,0,0,10,0,0.952381
NOR,111.537685,1,1,1,1,4,0,0.952381
NOR,88.507748,2,1,0,0,8,1,0.857143
NOR,67.780805,0,0,0,0,9,0,0.857143
NOR,62.968609,0,0,0,1,7,0,1
NOR,87.356251,1,3,3,0,2,1,0.952381
NOR,82.750264,1,3,2,1,2,0,0.904762
NOR,78.144276,1,3,3,2,2,0,0.952381
NOR,62.02332,0,0,0,1,7,0,0.904762
NOR,96.568226,1,0,0,0,13,0,0.809524
NOR,89.659245,1,0,1,0,15,0,0.809524
NOR,65.477811,0,1,0,0,10,0,0.952381
NOR,67.780805,0,0,0,0,9,0,0.857143
NOR,76.99278,3,1,0,0,9,0,0.857143
NOR,85.053258,0,0,0,1,11,3,0.952381
NOR,83.901761,4,2,0,0,3,0,1
NOR,62.02332,0,0,0,1,7,0,0.904762
NOR,96.568226,1,0,0,0,13,0,0.809524
NOR,89.659245,1,0,1,0,15,0,0.809524
NOR,65.477811,0,1,0,0,10,0,0.952381
NOR,67.780805,0,0,0,0,9,0,0.857143
NOR,49.356855,2,0,0,1,11,0,1
NOR,88.507748,2,0,2,0,6,2,0.857143
NOR,74.689786,0,0,0,0,6,3,0.904762
NOR,87.356251,2,2,0,0,7,0,0.857143
NOR,68.932302,2,1,0,0,7,0,1
NOR,103.477207,1,0,1,0,3,3,0.904762
NOR,74.689786,2,0,0,1,6,2,0.952381
NOR,67.780805,2,0,0,1,7,2,0.952381
NOR,101.174214,1,2,1,0,5,0,0.952381
NOR,93.113736,0,0,0,1,3,4,0.857143
NOR,81.598767,3,0,0,0,6,3,0.904762
NOR,104.96122,0,1,1,0,0,1,1
NOR,97.719723,3,0,2,1,2,0,0.857143
NOR,113.840679,2,1,1,1,1,1,0.857143
NOR,87.356251,0,1,0,1,5,0,1
NOR,126.507145,2,1,1,1,0,1,0.904762
NOR,85.616073,1,0,0,0,3,1,1
NOR,70.083798,0,0,1,0,4,0,0.952381
NOR,76.99278,1,0,2,1,7,0,1
NOR,63.174817,2,1,1,0,9,0,1
NOR,86.204754,2,0,3,1,9,2,1
NOR,71.235295,1,1,2,1,8,0,1
NOR,62.02332,0,0,0,1,7,0,0.904762
NOR,96.568226,1,0,0,0,13,0,0.809524
NOR,89.659245,1,0,1,0,15,0,0.809524
NOR,68.54894,2,0,0,0,1,0,0.923077
NOR,65.477811,0,1,0,0,10,0,0.952381
NOR,67.780805,0,0,0,0,9,0,0.857143
NOR,81.34712,0,3,0,1,10,0,1
NOR,104.603046,1,1,0,1,5,1,0.944444
