@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R25,50'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute uniqueTags numeric
@attribute /CD numeric
@attribute /DT numeric
@attribute /DTJJ numeric
@attribute /DTJJR numeric
@attribute /DTNN numeric
@attribute /DTNNP numeric
@attribute /DTNNS numeric
@attribute /IN numeric
@attribute /JJ numeric
@attribute /NN numeric
@attribute /NNP numeric
@attribute /NNS numeric
@attribute /NOUN numeric
@attribute /PRP numeric
@attribute /RB numeric
@attribute /RP numeric
@attribute /UH numeric
@attribute /VBD numeric
@attribute /VBN numeric
@attribute /VBP numeric
@attribute /WP numeric
@attribute /WRB numeric
@attribute pureMSA numeric
@attribute pureEGY numeric
@attribute pureGLF numeric
@attribute pureLAV numeric
@attribute pureNOR numeric
@attribute MSAEGY numeric
@attribute MSAGLF numeric
@attribute MSALAV numeric
@attribute MSANOR numeric
@attribute Adverbials numeric
@attribute Adverbs numeric
@attribute ConjSub numeric
@attribute Conjunctions numeric
@attribute Demonstratives numeric
@attribute Modals numeric
@attribute Negation numeric
@attribute Particles numeric
@attribute Prepositionals numeric
@attribute Prepositions numeric
@attribute Pronoun numeric
@attribute Quantitives numeric
@attribute QuestionWords numeric
@attribute Relatives numeric
@attribute StopWords numeric

@data
MSA,7,0,0,0,0,3,0,0,1,1,3,3,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,10,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSA,13,1,1,0,0,7,0,0,3,1,17,5,1,1,0,0,3,0,4,0,3,1,0,12,1,3,3,1,37,28,32,21,4,0,1,10,1,0,3,2,0,2,0,1,1,2,15
MSA,7,0,0,1,0,4,0,0,0,0,9,1,0,0,1,0,0,0,1,0,3,0,0,1,1,2,3,0,11,10,12,10,0,0,0,5,0,0,0,1,0,0,1,0,0,0,5
MSA,12,0,1,4,0,8,1,2,14,2,13,7,1,0,0,0,0,0,2,0,3,0,0,16,0,2,3,1,39,35,41,32,0,0,0,1,1,0,0,3,0,9,0,1,3,2,16
MSA,5,0,0,0,0,1,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,6,6,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
MSA,8,0,0,0,0,9,0,0,5,0,4,1,1,0,0,1,0,0,1,0,1,0,0,8,1,3,0,0,16,16,12,10,0,0,0,5,0,0,0,2,0,5,0,0,1,1,8
MSA,10,0,2,0,0,3,0,1,3,2,8,0,0,0,0,0,3,0,1,0,3,1,0,8,0,3,1,0,18,21,16,15,0,1,0,8,2,0,3,3,0,3,0,0,2,2,11
MSA,5,0,0,0,0,1,0,0,1,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
MSA,6,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
MSA,7,0,0,0,0,4,0,1,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,7,8,8,8,0,0,0,1,0,0,1,0,0,3,0,0,1,0,4
MSA,5,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,10,2,0,0,0,1,0,0,1,1,4,0,1,1,0,1,1,0,0,0,1,0,0,3,0,0,1,0,7,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,3,2,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
MSA,11,0,0,2,0,3,3,0,3,1,8,1,3,0,0,0,0,0,2,0,2,0,2,8,1,2,0,0,17,19,22,13,0,0,0,1,0,0,1,0,2,2,0,0,2,0,7
MSA,10,0,0,3,0,2,1,0,3,1,7,4,0,0,0,0,0,0,2,0,2,1,0,9,1,1,2,1,16,13,16,9,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4
MSA,5,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,9,0,0,5,0,8,1,0,0,0,12,2,0,0,0,0,2,0,1,0,4,1,0,7,1,0,0,3,27,19,24,9,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3
MSA,10,0,0,1,0,6,3,0,2,0,13,9,2,0,0,0,0,0,2,0,1,0,1,11,2,2,1,1,24,24,27,16,0,0,1,0,0,0,0,0,5,3,0,0,1,1,6
MSA,7,0,0,3,0,2,0,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7,7,7,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
MSA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,7,0,1,0,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6,5,6,5,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
MSA,4,1,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,13,0,1,0,0,8,3,2,6,2,13,4,2,1,0,0,2,0,3,0,5,0,0,10,1,2,1,3,38,34,41,28,0,0,0,0,1,0,0,0,2,3,0,1,2,0,10
MSA,9,0,0,1,0,2,1,1,2,5,9,1,0,0,0,0,0,0,1,0,0,0,0,7,1,2,0,0,16,17,17,10,0,0,0,0,0,0,0,1,2,2,0,0,0,0,4
MSA,3,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MSA,4,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,5,0,0,0,0,2,1,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,4,5,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,9,1,0,1,0,2,1,0,1,0,2,3,1,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,4,5,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,4,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,5,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,11,1,0,0,0,2,1,2,2,0,5,1,1,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,16,15,17,9,0,0,0,0,0,0,0,3,1,1,0,0,1,0,5
MSA,5,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
MSA,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,0,0,1,0,2,0,0,0,0,3,7,0,0,0,0,1,0,0,0,1,0,0,2,2,1,0,0,9,5,9,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
MSA,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
MSA,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,11,0,0,1,0,5,1,2,3,3,5,1,3,0,0,0,0,0,1,0,1,0,0,5,0,2,0,0,19,17,22,12,2,1,0,0,0,0,0,1,1,4,0,0,0,0,6
MSA,7,0,0,0,0,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,6,5,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
MSA,8,0,0,0,0,2,0,0,3,4,5,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,12,12,13,10,0,0,0,1,0,0,1,0,0,2,0,0,1,1,3
MSA,7,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,5,5,4,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3
MSA,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,8,0,0,0,1,1,1,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,6,6,7,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,13,0,0,4,0,4,1,1,3,1,6,11,1,1,0,0,1,0,1,0,2,0,0,14,1,2,0,3,15,21,23,12,0,0,0,0,0,0,0,2,0,3,0,0,2,2,5
MSA,7,0,0,1,0,2,0,0,3,0,8,2,0,0,0,0,0,0,1,0,0,1,0,4,1,0,2,0,12,10,12,6,0,0,0,0,0,0,0,0,0,3,0,0,1,1,4
MSA,8,0,0,1,0,1,0,1,1,0,1,3,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,1,6,7,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
MSA,3,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5,5,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MSA,12,2,0,2,0,5,0,1,2,2,16,7,3,0,1,0,0,0,6,0,2,0,0,17,0,1,1,0,30,29,30,20,0,0,0,0,0,0,0,1,2,3,0,0,2,0,9
MSA,4,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,5,4,7,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
MSA,6,0,0,0,0,2,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,4,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4
MSA,4,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,7,7,7,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4
MSA,4,0,0,0,0,2,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,2,4,3,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
MSA,15,4,1,7,0,25,0,2,17,7,64,0,3,1,0,0,5,0,6,0,9,2,1,49,2,4,1,4,106,96,108,81,0,1,0,2,1,0,3,2,1,12,0,1,6,4,31
MSA,12,0,1,4,0,9,0,0,6,4,13,3,1,0,0,0,3,0,3,0,7,1,0,22,1,0,5,1,41,27,35,30,0,0,0,2,1,0,2,1,2,4,0,0,2,1,13
MSA,11,0,2,3,0,7,0,2,5,0,11,4,1,1,0,0,0,0,1,0,2,0,0,19,2,1,1,2,27,21,28,22,0,0,0,1,2,0,0,1,3,6,0,0,2,2,10
MSA,10,0,0,4,0,18,2,1,5,2,18,14,0,0,0,0,0,0,0,0,6,4,0,39,3,3,0,1,43,41,43,28,0,0,0,0,0,0,0,0,1,4,0,0,1,2,9
MSA,9,0,1,4,0,5,0,0,2,0,4,5,0,0,0,0,0,0,3,0,1,0,1,13,0,0,1,1,10,10,13,13,0,0,1,0,1,0,0,0,0,2,0,0,0,0,4
MSA,6,0,0,0,0,2,0,0,0,1,6,2,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,5,5,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MSA,9,0,0,2,0,5,1,0,1,0,6,6,0,0,0,0,1,0,1,1,0,0,0,13,0,0,2,2,13,9,10,11,0,0,0,1,0,0,1,1,1,1,0,0,0,0,5
MSA,13,0,2,0,0,6,0,2,5,4,29,12,0,1,0,1,5,0,4,0,11,1,0,24,1,5,1,1,61,48,50,46,0,0,1,3,2,0,3,0,2,3,0,1,1,2,16
MSA,6,0,0,0,0,0,1,1,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,5,6,7,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2
MSA,14,0,1,3,1,3,0,1,3,1,7,1,0,1,1,0,0,0,1,1,1,0,0,10,0,0,1,2,16,17,20,15,2,0,0,1,1,0,0,1,1,3,1,0,2,2,6
MSA,15,0,1,2,0,7,5,1,8,1,23,12,1,0,2,0,1,0,1,0,3,0,1,24,0,5,1,1,46,42,45,39,0,0,0,0,1,0,1,1,3,7,2,0,6,4,16
MSA,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSA,6,0,0,0,0,0,0,1,1,0,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,6,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
MSA,10,0,0,0,0,3,0,0,2,6,9,2,3,1,1,0,0,0,1,0,1,0,0,11,3,1,3,0,17,14,16,12,0,0,1,0,0,0,0,0,0,2,1,1,1,1,7
MSA,7,0,0,1,0,1,0,1,4,1,5,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,2,11,8,12,10,0,0,0,0,0,0,0,0,0,4,0,0,2,2,5
MSA,14,2,3,3,0,7,0,2,8,0,12,8,0,0,2,0,1,0,3,1,8,3,0,16,2,1,2,1,41,36,43,34,0,0,0,1,2,0,1,1,0,4,2,0,1,3,14
MSA,5,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,4,4,4,0,0,0,0,1,0,0,0,0,2,0,0,1,1,3
MSA,11,0,1,2,0,5,0,1,7,1,12,3,1,0,0,0,0,0,1,0,3,0,0,10,0,1,1,1,23,19,22,17,0,0,0,0,1,0,0,0,2,5,0,0,2,2,8
MSA,14,0,0,0,0,12,0,1,8,2,25,9,0,2,3,0,2,0,4,1,10,1,1,23,1,1,1,1,57,54,59,41,0,0,1,0,0,0,0,1,2,5,3,3,3,4,18
MSA,13,0,2,6,0,10,1,4,5,4,18,6,0,0,0,0,1,0,3,0,4,2,0,16,1,7,3,1,44,44,52,39,0,0,1,0,2,0,1,2,1,5,0,0,3,3,14
MSA,12,0,0,0,0,11,0,1,9,1,12,1,0,2,1,0,0,0,1,1,5,1,0,20,0,6,0,0,28,28,29,25,0,0,0,1,0,0,0,1,1,7,0,0,4,5,11
MSA,6,0,0,0,0,2,0,0,2,0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,8,7,7,6,0,0,0,0,0,0,0,2,0,2,0,0,1,1,5
MSA,9,0,1,0,2,3,1,0,1,0,2,2,0,0,1,0,0,0,0,0,2,0,0,2,1,0,0,0,9,8,9,9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6
MSA,6,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,9,11,12,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
MSA,9,0,0,0,0,4,2,0,1,0,6,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,13,13,13,11,0,0,0,0,0,0,0,0,1,1,0,1,1,1,5
MSA,6,0,0,0,0,3,0,0,1,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,8,7,9,0,0,0,0,0,0,0,0,1,2,0,1,1,1,3
MSA,3,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,0,0,0,0,4,0,0,2,2,1,4,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,13,11,14,9,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4
MSA,13,0,2,8,0,12,2,2,5,1,22,14,2,0,2,0,0,0,1,0,3,0,0,7,2,3,2,4,62,58,70,42,0,0,0,0,2,0,0,0,3,5,2,0,2,2,17
MSA,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSA,8,0,1,0,0,2,0,1,1,0,3,6,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,9,11,9,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
MSA,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,3,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
MSA,8,1,0,0,0,2,0,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,6,6,8,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
MSA,6,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,1,0,1,1,0,0,0,1,0,2,0,0,7,7,8,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
MSA,14,1,0,1,0,4,1,1,1,2,14,4,0,0,2,0,1,0,4,0,2,1,0,3,0,2,1,0,30,32,38,22,0,0,1,4,0,0,1,1,1,1,1,0,1,1,10
MSA,6,0,0,1,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,5,6,7,6,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2
MSA,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,8,0,1,0,0,1,0,1,0,1,1,8,0,0,0,0,0,0,1,0,1,0,0,1,3,1,0,1,4,4,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MSA,6,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,1,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,9,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,1,0,2,0,2,0,1,0,0,1,1,0,10,12,13,9,0,0,0,1,0,0,1,1,0,1,0,0,1,0,6
MSA,4,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,3,5,6,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
MSA,3,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
MSA,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,4,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,10,1,0,1,0,2,2,0,0,1,6,4,0,1,0,0,0,0,2,0,1,0,0,0,0,2,4,1,12,14,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MSA,7,1,0,1,0,5,0,0,0,0,10,3,0,0,0,0,0,0,1,0,1,0,0,2,1,0,1,1,12,9,14,9,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2
MSA,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,9,0,0,1,0,3,0,1,1,1,8,1,0,0,0,0,1,0,2,0,0,0,0,1,3,1,1,0,14,13,15,12,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3
MSA,11,0,0,2,0,2,0,1,2,2,7,0,0,0,0,0,1,0,1,1,1,1,0,6,0,2,1,1,14,15,15,11,0,0,0,0,0,0,1,0,1,1,0,0,2,1,5
MSA,8,0,0,1,0,2,1,0,1,1,2,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,1,5,7,7,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
MSA,7,0,0,0,0,3,0,2,1,0,4,0,0,1,0,0,0,0,3,0,1,0,0,2,1,1,0,0,11,10,11,6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
MSA,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,9,0,1,1,0,3,0,1,4,0,4,2,1,0,0,0,0,0,0,0,2,0,0,3,1,2,0,0,11,10,13,9,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3
MSA,8,0,0,3,0,2,0,1,0,0,1,2,1,0,0,0,2,0,0,0,1,0,0,2,0,3,2,0,5,6,9,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
MSA,14,3,0,3,0,7,3,2,7,0,16,9,2,1,1,0,0,0,3,0,4,1,0,16,0,3,4,1,36,36,44,30,0,0,0,0,0,0,1,0,1,7,0,1,1,2,10
MSA,5,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MSA,15,2,1,1,0,5,1,1,7,2,17,5,0,2,1,0,0,0,3,0,8,0,2,10,1,4,7,0,43,40,50,30,0,0,0,0,1,0,0,0,1,3,1,1,2,2,8
MSA,5,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MSA,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,14,1,4,4,0,14,4,6,10,6,42,7,0,0,0,0,2,0,12,0,5,6,0,44,7,2,5,1,76,66,82,62,2,0,0,1,4,0,2,1,4,14,0,0,4,8,32
MSA,6,0,0,0,0,1,0,0,2,0,4,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,9,7,9,7,0,0,0,1,0,0,0,1,0,1,0,0,1,1,3
MSA,9,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,6,7,8,6,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1
MSA,11,0,0,1,0,0,1,1,2,0,3,7,0,1,0,0,1,0,3,0,1,1,0,4,0,2,2,0,9,12,13,10,2,0,0,1,0,0,0,1,0,2,0,1,1,2,5
MSA,3,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,6,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,6,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSA,5,0,0,1,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,6,6,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
MSA,4,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,4,5,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
MSA,4,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSA,10,0,0,1,0,4,1,2,6,3,12,5,0,0,0,0,0,0,3,0,1,0,0,10,2,2,1,0,28,25,29,23,0,0,0,0,0,0,0,1,1,5,0,0,4,4,8
