@relation textClassifier

@ATTRIBUTE class {EGY, GLF, LAV, MSA, NOR}
@ATTRIBUTE uniqueTags  NUMERIC
@ATTRIBUTE /CD NUMERIC
@ATTRIBUTE /DT NUMERIC
@ATTRIBUTE /DTJJ NUMERIC
@ATTRIBUTE /DTJJR NUMERIC
@ATTRIBUTE /DTNN NUMERIC
@ATTRIBUTE /DTNNP NUMERIC
@ATTRIBUTE /DTNNS NUMERIC
@ATTRIBUTE /IN NUMERIC
@ATTRIBUTE /JJ NUMERIC
@ATTRIBUTE /NN NUMERIC
@ATTRIBUTE /NNP NUMERIC
@ATTRIBUTE /NNS NUMERIC
@ATTRIBUTE /NOUN NUMERIC
@ATTRIBUTE /PRP NUMERIC
@ATTRIBUTE /RB NUMERIC
@ATTRIBUTE /RP NUMERIC
@ATTRIBUTE /UH NUMERIC
@ATTRIBUTE /VBD NUMERIC
@ATTRIBUTE /VBN NUMERIC
@ATTRIBUTE /VBP NUMERIC
@ATTRIBUTE /WP NUMERIC
@ATTRIBUTE /WRB NUMERIC
@ATTRIBUTE readability NUMERIC
@ATTRIBUTE pureMSA NUMERIC
@ATTRIBUTE pureEGY NUMERIC
@ATTRIBUTE pureGLF NUMERIC
@ATTRIBUTE pureLAV NUMERIC
@ATTRIBUTE pureNOR NUMERIC
@ATTRIBUTE MSAEGY NUMERIC
@ATTRIBUTE MSAGLF NUMERIC
@ATTRIBUTE MSALAV NUMERIC
@ATTRIBUTE MSANOR NUMERIC
@ATTRIBUTE Adverbials NUMERIC
@ATTRIBUTE Adverbs NUMERIC
@ATTRIBUTE ConjSub NUMERIC
@ATTRIBUTE Conjunctions NUMERIC
@ATTRIBUTE Demonstratives NUMERIC
@ATTRIBUTE Modals NUMERIC
@ATTRIBUTE Negation NUMERIC
@ATTRIBUTE Particles NUMERIC
@ATTRIBUTE Prepositionals NUMERIC
@ATTRIBUTE Prepositions NUMERIC
@ATTRIBUTE Pronoun NUMERIC
@ATTRIBUTE Quantitives NUMERIC
@ATTRIBUTE QuestionWords NUMERIC
@ATTRIBUTE Relatives NUMERIC
@ATTRIBUTE StopWords NUMERIC
@ATTRIBUTE typeTokenRatio NUMERIC

@data
NOR,8,0,0,0,0,1,0,0,2,4,6,2,0,0,0,0,1,0,1,0,1,0,0,114.99217592000001,1,0,1,0,9,4,6,6,7,0,0,0,4,0,0,1,1,0,0,0,0,0,0,2,0.9047619047619048
NOR,7,0,0,0,0,2,0,0,1,5,7,1,0,0,0,0,0,0,1,0,2,0,0,97.71972304142858,0,0,1,0,3,8,9,8,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.9523809523809523
NOR,7,0,0,1,0,3,0,0,2,5,6,0,0,0,0,0,0,0,1,0,1,0,0,94.26523246571429,2,0,0,0,0,7,8,9,8,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0.9523809523809523
NOR,8,0,0,1,0,5,0,0,0,1,6,1,0,0,0,0,2,0,1,0,3,0,0,73.53828901142859,2,0,0,0,6,10,10,10,12,0,0,0,3,0,0,2,0,1,0,0,0,0,0,3,0.9523809523809523
NOR,9,0,0,1,0,3,0,1,4,0,1,3,0,0,0,1,0,0,0,0,3,1,0,101.32545558473686,0,0,1,0,6,9,9,8,9,0,1,0,1,0,0,0,0,0,4,0,0,2,2,5,0.8947368421052632
NOR,6,0,0,1,0,2,0,0,0,1,9,2,0,0,0,0,0,0,0,0,3,0,0,108.08319476857143,0,0,1,1,9,7,6,8,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.9523809523809523
NOR,7,0,0,1,0,1,0,0,3,1,5,3,0,0,1,0,0,0,0,0,0,0,0,85.61607267600002,1,0,0,0,4,7,5,7,9,0,0,0,0,0,0,0,0,0,3,1,0,2,2,6,0.9333333333333333
NOR,6,0,0,1,0,2,0,0,0,1,9,2,0,0,0,0,0,0,0,0,3,0,0,110.364841313,0,0,1,1,8,6,5,7,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.95
NOR,7,0,0,1,0,3,0,0,0,1,4,5,0,0,0,0,0,0,2,0,2,0,0,84.78026388,0,1,0,0,7,6,5,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7894736842105263
NOR,10,0,0,1,0,2,0,1,1,1,5,2,0,1,0,0,0,0,2,0,3,0,0,80.44727016285715,0,1,0,0,11,5,4,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.7619047619047619
NOR,7,0,0,0,0,2,0,0,1,0,10,1,1,0,0,0,1,0,0,0,3,0,0,104.62870419285714,0,0,0,1,5,10,10,9,10,0,0,0,3,0,0,1,0,0,1,0,0,1,1,3,1.0
NOR,8,0,0,0,0,4,0,0,0,0,5,2,1,0,0,0,2,0,1,0,4,1,0,116.14367277857143,0,0,0,0,6,8,8,7,8,0,0,0,2,0,0,1,0,0,0,0,0,0,1,2,1.0
NOR,8,0,0,0,0,1,0,0,2,2,6,1,0,0,0,0,1,0,0,1,1,0,0,91.07757576764708,0,0,0,0,0,9,8,9,7,0,0,0,3,0,0,1,0,0,2,0,0,0,0,4,0.8235294117647058
NOR,8,0,0,0,0,2,0,0,2,5,3,0,1,0,0,0,0,0,1,0,1,1,0,88.48208988333333,1,2,0,0,1,9,10,11,11,0,0,0,1,0,0,0,1,0,2,0,0,1,1,5,1.0
NOR,9,0,1,2,0,3,0,0,1,1,7,2,0,0,0,0,0,0,1,0,1,0,0,80.44727016285714,0,1,0,0,6,16,11,14,16,0,0,0,2,1,0,0,1,1,1,0,0,0,0,4,1.0
NOR,7,0,1,0,0,3,0,0,1,1,2,3,0,0,0,0,0,0,2,0,0,0,0,98.4914903192857,0,0,0,0,2,8,5,7,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1.0
NOR,7,0,0,0,0,2,0,1,1,0,8,0,1,0,0,0,0,0,3,0,0,1,0,101.9162199,2,2,0,0,4,10,5,6,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,1.0
NOR,7,0,1,0,0,2,0,0,2,0,6,2,0,1,0,0,0,0,0,0,1,0,0,122.37119627705883,3,1,1,1,0,9,9,10,9,0,0,0,2,1,0,0,0,0,2,0,2,1,1,7,0.9411764705882353
NOR,4,0,0,0,0,1,0,0,0,0,4,11,0,0,0,0,0,0,2,0,0,0,0,91.96223874857144,7,1,1,0,7,5,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.6190476190476191
NOR,4,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,3,0,1,0,0,90.81074189,8,0,1,0,4,3,1,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0.5238095238095238
NOR,4,0,0,0,0,1,0,0,0,0,3,6,0,0,0,0,0,0,4,0,0,0,0,114.99217592000001,7,0,0,0,6,1,1,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0.42857142857142855
NOR,6,0,0,0,0,1,0,0,0,0,5,5,0,1,0,0,0,0,2,0,1,0,0,128.81013822285715,4,0,0,0,8,2,2,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0.6190476190476191
NOR,8,0,0,0,0,1,0,0,1,2,6,3,0,1,0,0,0,0,1,0,1,0,0,127.65864136428573,3,0,0,0,9,3,3,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0.7142857142857143
NOR,7,0,0,0,0,1,0,0,1,3,7,0,0,1,0,0,0,0,1,0,2,0,0,126.50714450571428,3,0,0,0,8,3,3,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0.7142857142857143
NOR,7,0,0,0,0,1,0,0,0,2,7,0,0,1,0,0,0,0,1,0,2,1,0,127.65864136428573,3,0,0,0,7,3,3,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,0.6666666666666666
NOR,8,0,0,0,0,0,0,0,0,2,7,3,1,1,0,0,0,0,2,0,1,2,0,116.14367277857143,0,0,0,0,9,6,6,6,6,0,0,0,2,0,0,0,0,3,0,0,0,0,2,3,0.9047619047619048
NOR,5,0,0,0,0,1,0,0,0,0,8,5,0,0,0,0,0,0,3,0,0,1,0,98.87121990000001,0,0,0,0,14,5,5,5,5,0,0,0,3,0,0,0,1,3,0,0,0,0,1,3,0.8571428571428571
NOR,5,0,0,0,0,2,0,0,0,0,5,6,0,0,0,0,0,0,4,0,0,1,0,95.41672932428571,0,0,0,1,13,5,5,6,5,0,0,0,3,0,0,0,1,3,0,0,0,0,1,4,0.8571428571428571
NOR,9,0,0,1,0,3,0,0,3,1,4,3,1,0,0,0,0,0,1,0,1,0,0,109.97669790999998,2,2,0,2,3,12,10,10,9,0,0,0,0,0,0,0,0,4,4,0,0,1,1,6,1.0
NOR,5,0,0,0,0,2,0,0,0,2,8,0,1,0,0,0,0,0,4,0,0,0,0,106.93169791,0,0,0,1,15,5,5,6,5,0,0,0,4,0,0,0,1,1,0,1,0,0,0,3,0.8571428571428571
NOR,6,0,0,0,0,2,0,0,1,0,5,7,0,0,0,0,0,0,3,0,1,0,0,102.3257104757143,0,0,0,1,13,6,6,7,7,0,0,0,2,0,0,0,0,0,1,1,0,0,0,3,0.9523809523809523
NOR,12,0,0,1,0,4,0,1,2,2,3,2,1,0,0,0,1,0,1,0,1,1,0,104.62870419285716,0,0,1,0,9,12,12,12,12,0,0,0,2,0,0,1,0,1,3,0,0,0,1,5,0.9523809523809523
NOR,6,0,0,0,0,3,0,1,1,0,5,6,0,0,0,0,0,0,3,0,0,0,0,101.17421361714287,0,0,0,0,13,4,3,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0.9523809523809523
NOR,5,0,0,0,0,3,0,0,1,0,4,8,0,0,0,0,0,0,3,0,0,0,0,104.62870419285714,0,0,0,0,14,4,3,3,6,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0.9523809523809523
NOR,8,0,0,0,0,1,1,0,1,2,7,4,0,0,0,0,0,0,1,0,1,0,0,117.29516963714286,1,0,1,0,6,6,6,6,8,0,0,0,3,0,0,0,1,0,1,0,0,1,2,4,0.9047619047619048
NOR,9,0,0,0,0,1,1,0,1,2,7,2,1,0,0,0,0,0,0,0,2,1,0,125.35564764714286,1,0,1,0,5,6,6,5,5,0,0,0,3,0,0,0,1,0,1,0,0,1,2,2,0.9047619047619048
NOR,9,0,0,0,0,1,0,0,1,3,8,1,1,0,0,0,1,0,0,0,1,1,0,123.05265393000002,1,0,1,0,3,7,7,6,6,0,0,0,3,0,0,0,1,0,1,0,0,1,3,3,0.8571428571428571
NOR,10,0,0,1,0,1,0,1,0,3,5,1,1,0,0,0,1,0,1,0,2,0,0,98.87121990000001,0,2,0,0,3,6,5,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0.8571428571428571
NOR,9,0,0,1,0,1,0,1,0,2,6,1,0,0,0,0,0,0,1,0,2,1,0,104.62870419285714,0,2,0,0,2,5,4,4,6,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0.8095238095238095
NOR,10,0,1,0,0,1,0,1,2,1,5,7,0,0,0,0,1,0,1,0,1,0,0,91.96223874857144,1,2,1,0,1,11,10,11,8,0,0,0,1,1,0,1,0,0,2,0,0,2,2,6,0.9523809523809523
NOR,10,0,0,1,0,1,0,1,0,1,5,2,0,0,1,0,1,0,1,0,2,0,0,105.78020105142856,0,2,0,0,2,6,5,5,7,0,0,0,6,0,0,1,0,0,0,1,0,0,0,4,0.8095238095238095
NOR,9,0,0,1,0,1,0,1,0,0,3,4,0,0,1,0,1,0,1,0,3,0,0,106.93169791,0,2,0,0,3,5,4,4,7,0,0,0,6,0,0,1,0,0,0,1,0,0,0,4,0.7619047619047619
NOR,9,0,0,0,0,2,0,0,0,1,7,0,0,0,1,0,1,0,1,1,2,1,0,109.23469162714287,0,0,0,0,2,6,6,6,8,0,0,0,5,0,0,1,0,0,0,1,0,0,0,3,0.8095238095238095
NOR,12,0,0,1,0,4,0,1,1,1,3,2,1,1,0,0,0,0,2,0,1,1,0,96.56822618285715,0,0,0,0,4,11,12,12,11,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1.0
NOR,8,0,0,0,0,3,0,0,1,1,5,3,1,0,0,0,0,0,1,0,3,0,0,90.81074189,1,0,2,0,6,8,9,9,7,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0.9047619047619048
NOR,7,0,0,0,0,4,0,0,1,1,5,5,1,0,0,0,0,0,1,0,0,0,0,98.8712199,1,1,1,0,2,11,9,9,8,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0.8571428571428571
NOR,5,0,0,0,0,5,0,0,1,0,2,4,0,0,0,0,0,0,0,0,3,0,0,119.59816335428572,0,2,0,1,0,9,7,7,7,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0.7619047619047619
NOR,6,0,0,0,0,4,0,0,1,0,2,4,1,0,0,0,0,0,0,0,2,0,0,117.29516963714286,0,2,0,1,0,10,8,8,8,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0.7142857142857143
NOR,6,0,0,0,0,3,0,0,0,2,3,2,1,0,0,0,0,0,0,0,2,0,0,118.44666649571428,0,1,0,1,0,7,7,7,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143
NOR,6,0,0,0,0,2,0,0,1,1,5,3,0,0,0,0,0,0,0,0,2,0,0,109.23469162714287,1,1,0,1,0,6,6,5,5,0,0,0,4,0,0,0,0,0,1,0,0,1,1,1,0.8095238095238095
NOR,5,0,0,0,0,0,0,1,2,0,8,9,0,0,0,0,0,0,0,0,1,0,0,103.47720733428572,2,3,1,0,1,9,8,9,6,0,0,0,0,0,0,0,0,0,2,0,0,2,2,4,0.9523809523809523
NOR,6,0,0,0,0,3,0,0,1,3,4,1,0,0,0,0,0,0,0,0,3,0,0,102.3257104757143,1,0,0,0,0,8,8,6,7,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,0.8571428571428571
NOR,5,0,0,0,0,2,0,0,3,0,4,4,0,0,0,0,0,0,0,0,4,0,0,88.50774817285715,0,1,0,0,2,9,7,6,6,0,0,1,2,0,0,0,0,0,2,0,0,2,2,3,0.8571428571428571
NOR,6,0,0,0,0,2,0,0,4,0,4,3,0,0,0,0,0,0,1,0,3,0,0,97.7197230414286,0,1,0,0,2,11,9,9,8,0,0,1,2,0,0,0,1,0,2,0,0,2,2,4,0.9047619047619048
NOR,6,0,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0,1,0,1,0,0,103.89103605000001,1,1,0,0,0,6,5,6,5,0,0,1,1,0,0,0,1,0,1,0,0,1,1,3,1.0
NOR,5,0,0,0,0,3,0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,48.40137697142856,2,0,2,0,3,5,5,5,5,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0.7857142857142857
NOR,5,0,0,0,0,4,0,0,1,2,8,0,0,0,0,0,0,0,0,0,2,0,0,67.78080471857145,2,1,2,0,4,8,6,7,7,1,0,0,4,0,0,0,0,0,1,2,0,0,0,3,0.7619047619047619
NOR,8,0,0,0,0,4,0,0,1,1,7,1,0,0,0,0,0,0,1,0,2,0,1,72.38679215285717,2,1,2,0,3,8,6,7,7,1,0,0,3,0,0,0,0,0,1,2,0,1,0,4,0.8095238095238095
NOR,6,0,0,0,0,4,0,0,3,0,7,0,0,0,0,0,0,0,1,0,2,0,1,90.81074189,2,1,0,0,6,8,6,7,7,0,0,0,3,0,0,0,0,0,3,1,0,2,1,5,0.9047619047619048
NOR,8,0,0,3,0,1,0,0,1,1,8,1,0,0,0,0,0,0,3,0,0,1,0,70.0837984357143,2,0,3,1,8,7,10,8,8,0,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0.9047619047619048
NOR,7,0,0,2,0,1,0,0,1,0,4,0,0,0,0,0,0,0,2,0,1,1,0,105.40047147071427,0,0,2,0,1,5,7,5,5,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0.8571428571428571
NOR,7,0,0,0,0,3,0,1,2,2,5,0,1,0,0,0,0,0,1,0,0,0,0,60.62115059624999,1,0,0,1,7,5,5,6,6,0,0,0,1,0,0,0,0,0,2,0,0,1,1,3,1.0
NOR,9,0,0,0,0,0,0,0,1,1,8,1,0,2,1,0,0,0,2,0,1,1,0,105.78020105142858,0,0,2,0,5,8,7,9,10,0,0,0,3,0,0,0,0,0,1,0,2,2,2,4,0.8571428571428571
NOR,8,0,0,0,0,0,0,0,1,1,7,3,0,2,1,0,0,0,1,0,1,0,0,104.62870419285714,0,0,2,0,5,7,6,8,9,0,0,0,4,0,0,0,0,0,0,0,2,0,1,3,0.8095238095238095
NOR,7,0,0,0,0,0,0,0,2,0,6,3,1,2,0,0,0,0,0,0,2,1,0,108.08319476857143,0,0,0,0,5,8,7,9,10,0,0,0,4,0,0,0,0,0,1,0,2,1,3,5,0.7619047619047619
NOR,6,0,0,0,0,1,0,0,3,0,4,4,0,0,0,0,0,0,0,0,3,2,0,129.96163508142857,1,0,0,0,8,7,7,8,9,0,0,0,4,0,0,0,0,0,1,0,0,1,4,4,0.7619047619047619
NOR,6,0,0,0,0,1,0,0,2,0,4,5,0,0,0,0,0,0,0,0,3,3,0,100.02271675857143,1,0,0,0,7,8,8,9,10,0,0,0,2,0,0,0,0,0,1,0,0,1,4,4,0.8095238095238095
NOR,6,0,0,0,0,0,0,0,1,0,7,4,0,0,0,0,1,0,2,1,0,0,0,97.06505259649998,2,0,0,0,4,8,7,9,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.9
NOR,6,0,0,0,0,0,0,0,1,1,6,3,0,0,0,0,0,0,1,1,0,0,0,105.3019487264706,2,0,0,0,2,7,6,8,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.8823529411764706
NOR,6,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,1,0,1,1,0,0,0,120.63202884,2,0,0,0,1,6,5,7,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.8461538461538461
NOR,8,0,0,1,0,2,0,1,1,0,3,1,0,0,0,0,0,0,1,0,1,0,0,87.15004326,1,0,1,1,1,4,5,5,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0.9230769230769231
NOR,7,0,0,0,0,3,0,1,2,0,4,2,0,0,0,0,0,0,1,0,1,0,0,87.82526388,1,0,1,1,1,6,7,7,8,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0.875
NOR,10,0,0,0,0,1,0,0,1,0,1,7,1,0,0,0,1,0,2,0,1,1,1,96.76732495117649,0,0,1,0,7,9,9,9,9,0,0,0,0,0,0,0,0,0,2,0,0,2,1,3,1.0
NOR,9,0,0,0,0,0,3,1,1,1,7,2,0,0,0,0,0,0,1,0,1,0,1,120.74966021285715,0,0,0,0,10,6,6,5,6,1,0,0,3,0,0,0,0,0,1,0,0,1,0,2,0.8571428571428571
NOR,10,0,0,0,0,2,2,2,1,1,4,1,1,0,0,0,0,0,1,0,0,1,0,105.78020105142858,1,0,0,0,10,4,4,3,5,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0.7619047619047619
NOR,10,0,0,0,0,2,1,2,1,1,3,2,1,0,0,0,0,0,2,0,0,1,0,114.99217592000001,1,0,0,0,12,3,3,2,4,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0.8095238095238095
NOR,9,0,0,0,0,2,0,2,1,2,3,4,1,0,0,0,0,0,1,0,0,1,0,110.38618848571429,1,0,0,0,11,6,6,5,7,0,0,0,4,0,0,0,0,1,1,0,0,0,0,1,0.8571428571428571
NOR,8,0,0,0,0,3,0,2,0,1,4,3,1,0,0,0,0,0,1,0,0,1,0,105.78020105142858,1,0,0,0,10,5,5,4,7,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0.8095238095238095
NOR,8,0,0,0,0,3,0,0,1,0,5,6,1,0,0,0,0,0,1,0,1,1,0,102.3257104757143,1,0,0,0,8,8,7,7,12,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0.9523809523809523
NOR,8,0,0,0,1,2,0,0,1,0,6,4,0,0,0,0,0,0,1,0,3,1,0,110.3861884857143,1,0,1,0,5,8,8,4,10,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0.9523809523809523
NOR,7,0,0,0,1,1,0,0,0,0,4,2,0,0,0,0,0,0,1,0,2,1,0,126.12741492499998,0,0,1,0,3,6,6,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0.9285714285714286
NOR,7,0,0,0,0,2,0,0,1,2,8,1,0,0,0,0,0,0,1,0,3,0,0,106.93169791,0,1,0,0,1,8,8,7,5,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0.9523809523809523
NOR,7,0,0,0,0,2,0,0,2,1,5,3,0,0,0,0,0,0,0,0,3,1,0,98.87121990000001,0,1,0,0,1,10,10,9,7,0,0,0,4,0,0,0,0,1,1,0,0,0,1,3,0.9047619047619048
NOR,9,0,0,1,0,2,1,0,2,1,8,3,0,0,0,0,0,0,2,0,0,0,1,98.87121990000001,2,0,1,1,6,12,10,12,14,0,0,0,0,0,0,0,0,0,2,0,0,2,1,3,0.9523809523809523
NOR,8,0,1,0,0,3,0,0,3,0,5,2,0,0,0,0,0,0,1,0,2,1,0,114.99217592000001,1,1,0,0,0,12,11,11,10,0,0,0,3,1,0,0,0,2,2,0,0,1,2,6,0.9047619047619048
NOR,8,0,1,0,0,6,0,0,3,0,3,1,0,0,1,0,0,0,2,0,1,0,0,114.99217592000001,2,0,2,0,0,12,13,12,12,0,0,0,3,1,0,0,0,1,2,1,0,1,1,7,0.9047619047619048
NOR,8,0,0,0,0,5,1,0,3,0,3,3,0,0,2,0,1,0,0,0,1,0,0,119.59816335428572,2,0,3,0,0,14,16,14,13,0,0,0,3,0,0,1,0,1,2,2,0,1,1,8,0.9047619047619048
NOR,8,0,0,0,0,1,0,0,3,0,4,4,0,0,1,0,2,0,1,0,3,0,0,124.20415078857144,2,0,1,0,2,14,12,12,10,0,0,0,3,0,0,2,0,0,2,1,0,1,0,7,0.9523809523809523
NOR,8,0,0,0,0,1,0,0,4,2,5,1,0,0,0,0,1,0,1,0,3,0,0,117.29516963714286,2,0,0,0,4,11,10,11,9,0,0,0,3,0,0,1,0,0,2,0,0,1,0,4,0.8095238095238095
NOR,8,0,0,0,0,2,0,2,2,1,5,3,0,0,0,0,0,0,2,0,1,0,0,106.93169791000001,1,1,0,0,4,9,10,10,12,0,0,0,3,0,0,0,0,0,1,0,0,0,0,4,0.8571428571428571
NOR,9,0,0,1,0,4,0,2,0,2,5,1,0,0,0,0,1,0,1,0,1,0,0,96.56822618285715,1,3,1,0,6,10,6,6,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0.9047619047619048
NOR,10,0,0,1,0,4,0,2,1,0,6,1,0,0,0,0,1,0,1,0,1,1,0,101.17421361714287,0,3,1,0,5,12,8,8,13,0,0,0,2,0,0,0,0,0,2,0,0,1,1,4,0.9523809523809523
NOR,7,0,0,0,0,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,5,0,1,87.22816827800001,1,0,1,0,1,6,7,6,7,0,0,0,3,0,0,0,1,0,0,0,0,1,0,2,0.9333333333333333
NOR,6,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,4,0,1,85.8399053725,1,0,1,0,1,4,5,4,5,0,0,0,3,0,0,0,1,0,0,0,0,1,0,2,0.9166666666666666
NOR,10,0,0,2,0,4,0,0,2,0,5,2,0,0,0,1,1,0,1,0,1,1,0,83.90176073857145,1,0,1,0,9,10,10,8,11,0,0,0,1,0,0,0,1,0,2,0,0,2,3,5,0.9047619047619048
NOR,6,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,2,0,1,0,1,0,0,145.26360995000002,0,0,0,1,7,4,3,4,5,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,0.8
NOR,9,0,0,1,0,2,0,0,1,0,5,3,0,0,0,0,2,0,1,0,3,1,0,127.65864136428573,0,0,0,1,9,8,7,8,9,0,0,0,4,0,0,2,0,0,1,0,0,0,0,3,0.8571428571428571
NOR,8,0,0,1,0,3,1,1,2,2,8,1,0,0,0,0,0,0,0,0,0,0,0,86.2047544557143,0,0,0,0,7,9,7,9,9,0,0,0,2,0,0,0,0,0,2,0,1,1,1,3,0.9523809523809523
NOR,9,0,0,2,0,2,1,1,1,3,4,2,0,0,0,0,0,0,0,0,2,0,0,89.65924503142858,0,0,0,0,6,8,6,8,8,0,0,0,3,0,0,0,0,0,1,0,1,1,0,2,0.9047619047619048
NOR,8,0,0,0,0,2,1,1,1,3,4,3,0,0,0,0,0,0,0,0,3,0,0,106.93169791,0,0,0,0,8,7,5,7,7,0,0,0,3,0,0,0,0,0,1,0,0,1,0,2,0.9047619047619048
NOR,8,0,0,0,0,2,1,1,1,1,3,8,0,0,0,0,0,0,0,0,2,0,0,112.68918220285715,0,1,0,0,9,7,6,7,8,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0.9523809523809523
NOR,8,0,0,0,0,1,1,0,1,1,4,2,1,0,0,0,0,0,0,0,1,0,0,115.05169791,0,0,0,1,0,4,5,5,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1.0
NOR,10,0,0,2,0,5,0,0,1,1,3,0,1,1,0,0,1,0,1,0,2,0,0,106.93169791,1,1,1,0,5,11,7,11,14,0,0,0,2,0,0,0,0,1,1,0,1,1,2,5,0.9523809523809523
NOR,8,0,0,1,0,3,0,0,1,3,6,0,0,1,0,0,1,0,0,0,2,0,0,106.93169791000001,0,1,2,0,4,10,6,11,12,0,0,0,3,0,0,0,0,1,1,0,1,1,2,5,0.8571428571428571
NOR,8,0,0,2,0,2,0,0,2,2,4,5,0,1,0,0,0,0,0,0,1,0,0,105.78020105142858,1,0,4,0,2,10,9,11,8,0,0,0,2,0,0,0,0,0,2,0,1,2,2,4,0.8571428571428571
NOR,7,1,0,0,0,3,0,1,3,0,10,2,0,0,0,0,0,0,1,0,0,0,0,78.14427644571431,1,0,1,1,4,9,10,7,14,0,0,0,0,0,0,0,0,0,3,0,0,1,1,4,0.9047619047619048
NOR,9,0,0,2,0,3,0,0,4,0,2,4,0,0,0,1,0,0,2,0,1,1,0,85.05325759714286,1,0,1,1,6,11,11,11,13,0,0,0,1,0,0,0,1,0,3,0,0,3,4,6,0.9047619047619048
NOR,6,0,0,0,0,2,0,0,0,4,6,3,3,0,0,0,0,0,0,0,1,0,0,86.20475445571428,0,1,1,0,11,6,3,6,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.9523809523809523
NOR,6,0,0,0,0,2,0,0,1,3,8,3,2,0,0,0,0,0,0,0,0,0,0,90.81074189,0,1,1,0,12,5,2,5,7,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0.9047619047619048
NOR,7,0,0,0,0,2,0,0,1,1,10,2,2,0,0,0,0,0,0,0,1,0,0,80.44727016285715,0,0,1,1,9,3,2,3,5,0,0,0,3,0,0,0,1,0,1,0,0,0,0,2,0.8571428571428571
NOR,9,0,0,0,0,1,0,0,2,0,4,5,1,0,0,0,1,1,1,0,2,0,0,85.05325759714286,0,0,0,1,4,7,7,8,8,0,0,0,5,0,1,1,3,0,2,0,0,0,0,6,0.9523809523809523
NOR,8,0,0,1,0,2,0,0,1,3,7,4,0,0,0,0,1,0,0,0,1,0,0,59.720326708571434,2,0,1,0,14,3,3,3,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,1.0
NOR,4,0,0,0,0,4,0,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,91.96223874857144,1,0,2,0,13,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238095
